STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-08-27,0,0,0,78,45,47
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-08-28,0,0,0,75,43,46
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-08-29,0,0,0,80,43,48
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-08-30,0,0,0,80,42,46
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-08-31,0,0,0,76,45,49
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-01,0,0,0,78,46,50
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-02,0,0,0,80,44,50
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-03,0,0,0,78,48,56
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-04,0,0,0,79,40,46
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-05,0,0,0,75,43,45
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-06,0,0,0,78,45,47
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-07,0,0,0,79,46,49
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-08,0.08,0,0,62,42,48
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-09,0.1,0,0,68,32,42
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-10,0.06,0,0,62,38,44
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-11,0.04,0,0,60,34,36
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-12,0.6,0,0,56,35,40
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-13,0,0,0,53,34,36
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-14,0,0,0,66,31,33
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-15,0,0,0,70,32,34
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-16,0,0,0,72,38,42
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-17,0,0,0,76,42,50
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-18,0,0,0,74,47,50
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-19,0.1,0,0,68,38,41
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-20,0.02,0,0,62,44,46
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-21,0,0,0,62,32,40
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-22,0,0,0,70,30,32
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-23,0,0,0,68,32,41
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-24,0,0,0,70,35,45
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-25,0,0,0,73,37,39
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-26,0,0,0,76,38,48
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-27,0,0,0,74,42,44
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-28,0,0,0,75,44,45
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-29,0,0,0,76,42,44
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-09-30,0,0,0,76,44,58
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-01,0,0,0,76,36,38
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-02,0,0,0,70,32,34
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-03,0.08,0,0,70,34,36
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-04,0.04,0,0,54,33,35
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-05,0,0,0,58,30,33
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-06,0,0,0,64,30,31
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-07,0,0,0,65,31,36
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-08,0,0,0,64,31,35
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-09,0,0,0,66,34,38
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-10,0,0,0,70,34,37
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-11,0,0,0,69,32,35
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-12,0,0,0,72,35,40
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-13,0,0,0,76,36,41
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-14,0.17,0,0,76,36,50
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-15,0.15,3,,55,36,49
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-16,,2,2,36,32,32
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-17,0,0,,44,22,24
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-18,0,0,,46,22,25
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-19,0,0,0,58,18,20
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-20,0,0,0,62,18,23
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-21,0,0,0,60,23,32
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-22,0,0,0,58,32,40
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-23,0,0,0,60,28,30
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-24,0,0,0,61,27,33
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-25,0,0,0,62,33,36
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-26,,1,,35,28,28
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-27,0,0,0,56,21,22
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-28,0,0,0,38,22,30
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-29,,0.5,,30,16,22
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-30,0,0,,40,12,15
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-10-31,0,0,0,45,14,16
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-01,0.15,3,3,35,18,21
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-02,0,0,2,42,11,12
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-03,0,0,1,46,12,20
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-04,0,0,0,45,20,28
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-05,0.05,1,0,56,28,34
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-06,0.16,2,1,44,29,31
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-07,0.04,1,2,40,24,24
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-08,0,0,1,44,16,18
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-09,0,0,1,50,18,30
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-10,0,0,0,48,28,32
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-11,0,0,0,66,30,34
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-12,0,0,0,62,30,36
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-13,0,0,0,58,28,30
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-14,0,0,0,44,24,28
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-15,0,0,0,32,14,18
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-16,0,0,0,34,16,19
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-17,0,0,0,46,19,24
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-18,0,0,0,52,18,24
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-19,0,0,0,60,20,32
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-20,0,0,0,62,24,28
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-21,0,0,0,66,26,32
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-22,0,0,0,48,21,25
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-23,0,0,0,53,25,27
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-24,0.3,4,0,34,23,31
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-25,0,0,4,40,28,30
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-26,1.25,1.2,14,34,26,28
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-27,0.05,1,13,28,14,15
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-28,0,0,12,23,3,4
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-29,0,0,10,30,-4,-2
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-11-30,0,0,8,36,-2,10
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-01,,,10,26,6,12
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-02,,,9,38,4,14
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-03,,,8,44,8,18
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-04,,,7,46,12,16
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-05,,1,6,48,16,22
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-06,,3,7,36,22,26
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-07,,,10,34,16,20
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-08,,,9,42,10,14
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-09,,2,8,36,14,22
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-10,,1,10,24,16,20
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-11,,,10,20,-2,6
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-12,,,10,18,-4,6
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-13,,1.5,10,24,-2,10
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-14,,1.5,12,28,10,14
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-15,,1,13,24,14,20
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-16,,1.3,13,20,4,12
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-17,,1.5,13,20,0,10
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-18,,1,14,16,10,15
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-19,,,14,28,2,6
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-20,,,13,39,6,16
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-21,,,12,35,12,16
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-22,,1.5,13,31,5,13
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-23,,,12,40,12,18
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-24,,,11,38,14,20
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-25,,,10,40,10,12
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-26,,,10,43,12,18
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-27,,,10,42,18,22
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-28,,0.5,10,38,14,16
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-29,,1,10,40,12,18
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-30,,0.3,11,28,16,20
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1989-12-31,,,11,32,2,10
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-01,0,0,11,36,2,12
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-02,0.02,0.3,11,34,12,20
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-03,0.04,1,12,24,10,15
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-04,0.02,0.3,13,20,-8,-2
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-05,0,0,13,28,-2,4
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-06,0,0,12,30,-8,0
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-07,0,0,12,40,0,10
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-08,0.02,0.3,12,34,10,22
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-09,0,0,12,48,22,30
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-10,0,0,11,48,22,24
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-11,0,0,11,49,20,22
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-12,0,0,11,47,16,20
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-13,0.2,2.5,13,42,18,25
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-14,0,0,13,44,24,32
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-15,0,0,13,39,14,17
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-16,0,0,13,34,6,10
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-17,0,0,12,32,8,12
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-18,0,0,12,28,6,8
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-19,0.24,4.5,16,27,8,16
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-20,0,0,16,34,14,17
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-21,0,0,15,39,4,12
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-22,0,0,15,38,4,8
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-23,0.2,3,18,28,0,4
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-24,0,0,18,20,4,12
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-25,0,0,16,28,-2,10
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-26,0.06,1,16,44,10,16
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-27,0,0,16,22,-4,0
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-28,0,0,16,28,-5,6
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-29,0.02,0.3,15,26,6,20
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-30,0,0,15,44,2,10
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-01-31,0.04,0.5,15,36,10,22
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-01,0,0,15,36,18,24
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-02,0.1,2,15,26,12,16
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-03,0,0,17,36,-2,12
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-04,0,0,16,44,4,16
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-05,0,0,16,38,10,17
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-06,0,0,16,44,10,20
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-07,0.34,5,15,40,18,22
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-08,0.14,2,20,32,16,18
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-09,0,0,20,36,2,10
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-10,0,0,19,35,10,20
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-11,0,0,18,44,19,27
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-12,0.06,1,17,52,15,20
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-13,0,2.5,17,44,20,30
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-14,0.36,5.5,17,34,18,26
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-15,0.04,0.5,22,26,2,4
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-16,0.04,0.5,21,24,-6,4
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-17,0.1,1,20,32,4,22
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-18,0,0,19,38,18,24
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-19,0,0,19,38,6,10
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-20,0,0,18,42,10,20
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-21,0,0,18,34,14,18
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-22,0,0,18,38,12,18
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-23,0,0,18,46,14,18
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-24,0,0,18,53,15,22
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-25,0,0,17,52,22,25
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-26,0,0,17,52,22,24
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-27,0,0,16,50,24,36
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-02-28,0,0,15,46,22,25
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-01,0.02,0.3,15,44,22,26
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-02,0,0,15,48,22,24
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-03,0.1,1,15,45,24,34
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-04,0,0,16,48,26,36
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-05,0.6,6.5,14,50,24,32
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-06,0.05,0.5,20,35,26,28
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-07,0.05,0,19,35,17,21
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-08,0,0,18,50,18,24
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-09,0,0,16,55,24,30
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-10,0.05,0.5,14,52,30,35
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-11,0.2,3.5,14,50,28,34
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-12,0.25,3,16,36,20,24
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-13,0.1,1,19,30,18,22
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-14,0.08,,18,24,6,12
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-15,0.02,0.5,18,34,12,20
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-16,0,0,17,40,16,24
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-17,0.07,1,16,45,17,25
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-18,0,0,17,44,25,35
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-19,0,0,15,54,19,23
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-20,0.01,0,14,53,23,27
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-21,0,0,13,54,27,35
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-22,0,0,12,56,28,38
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-23,0.02,0,10,55,37,41
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-24,0,0,8,52,30,36
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-25,0,0,7,55,26,34
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-26,0,0,6,60,30,35
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-27,0,0,4,56,34,40
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-28,0.08,1,2,52,30,35
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-29,0,0,1,45,26,33
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-30,0.12,1,0,44,27,31
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-03-31,0,0,0,52,26,37
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-01,0,0,0,54,28,36
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-02,0,0,0,56,26,32
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-03,0,0,0,58,30,34
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-04,0,0,0,54,28,32
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-05,0.22,2,,48,30,32
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-06,0,0,0,54,20,24
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-07,0.08,0,0,58,24,30
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-08,0.5,5,,55,30,35
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-09,0.3,2,3,41,30,32
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-10,,1,2,50,25,30
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-11,0,0,0,56,28,33
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-12,0,0,0,52,31,35
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-13,0.08,0,0,46,34,36
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-14,0,0,0,62,30,40
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-15,0.02,0,0,62,34,45
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-16,0,0,0,67,34,40
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-17,0.12,0,0,58,37,43
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-18,0.2,0,0,54,32,34
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-19,0.1,0,0,58,34,38
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-20,0.04,0,0,60,32,36
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-21,0.04,0,0,60,36,46
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-22,0,0,0,62,36,48
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-23,0.15,0,0,56,37,43
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-24,0.05,0,0,53,33,35
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-25,0.05,0,0,48,27,33
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-26,0.6,0,0,48,31,33
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-27,0.05,0,0,50,24,28
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-28,0.85,10,,54,28,36
USC00050372,"ASPEN 1 SW, CO US",39.1852,-106.838,2491.7,1990-04-29,0.15,2,10,36,20,24
